Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
47b0f162-9c5f-4404-abd9-b21e09bb3487,660154,API,Direct Traffic,No,No,0,6,1656,6.0,Had a Phone Conversation,India,Human Resource Management,Other,Unemployed,Flexibility & Convenience,No,No,No,No,No,No,No,No,Graduation in progress,Not Sure,No,Yes,Dual Specialization Student,Other Cities,02.Medium,01.High,16,16,No,No,Unreachable
f746e054-b27d-4952-9092-d2959dee1075,660153,Quick Add Form,Reference,No,No,0,13,1023,13.0,Email Link Clicked,,"Banking, Investment And Insurance",Other,Working Professional,Quality Education,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Thane & Outskirts,02.Medium,,15,14,No,No,Email Link Clicked
2820fe2f-c515-4740-97ba-61e952542e05,660152,Lead Import,YouTube,No,No,1,15,635,15.0,Modified,Singapore,IT Projects Management,Email,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,,Other Cities of Maharashtra,02.Medium,01.High,14,16,No,No,Modified
725fb62a-df61-4abb-b9cc-f7651f87b626,660151,Lead Import,Organic Search,No,No,1,0,0,0.0,Email Bounced,,Finance Management,Other,,,No,No,No,No,No,No,No,No,,,No,No,Potential Lead,,02.Medium,01.High,15,17,No,No,Olark Chat Conversation
b033b767-3fd4-4a8d-abf0-c09b48adb0e0,660150,API,YouTube,No,No,1,9,1585,9.0,Had a Phone Conversation,United States,Select,Select,Other,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Lateral Student,Other Cities,03.Low,01.High,10,16,No,No,Unreachable
bb274786-d65b-472e-8c77-bac5598f9f88,660149,Quick Add Form,Organic Search,No,No,1,16,822,16.0,Email Link Clicked,,Select,Word Of Mouth,Businessman,Quality Education,No,No,No,No,No,No,No,No,in touch with EINS,Worst,No,No,Other Leads,,02.Medium,02.Medium,15,13,No,No,Email Link Clicked
12a9f4dd-3799-45a9-8f07-a500d324762d,660148,API,Google,No,No,1,10,1096,10.0,View in browser link Clicked,Singapore,E-COMMERCE,Reference,Other,Affordable Fees,No,No,No,No,No,No,No,No,opp hangup,High in Relevance,No,No,Lateral Student,,02.Medium,01.High,16,16,No,No,Page Visited on Website
b693c955-d09b-43aa-8317-214fed4b82c3,660147,Lead Import,Email,No,No,1,1,900,1.0,Email Opened,United States,Select,Select,,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,High in Relevance,No,No,Other Leads,,02.Medium,01.High,15,17,No,No,Email Opened
ff3a7a58-3edb-432a-9357-a0715da6f405,660146,Quick Add Form,Welingak Website,No,No,0,17,248,17.0,View in browser link Clicked,Bahrain,Supply Chain Management,Online Search,,Flexibility & Convenience,No,No,No,No,No,No,No,No,Busy,Low in Relevance,No,No,Lateral Student,,03.Low,01.High,12,16,No,No,Olark Chat Conversation
e9fef646-7ff1-47de-abd3-17ac9f56de6b,660145,Lead Add Form,Facebook,No,No,0,8,1202,6.57,View in browser link Clicked,Qatar,IT Projects Management,Email,Other,Affordable Fees,No,No,No,No,No,No,No,No,switched off,,No,No,Other Leads,,02.Medium,01.High,16,18,No,Yes,Page Visited on Website
c009ee42-5b56-4be4-8911-6addefd64967,660144,API,Direct Traffic,Yes,No,1,8,846,8.0,Unreachable,UAE,Supply Chain Management,Multiple Sources,Businessman,,No,No,No,No,No,No,No,No,switched off,Low in Relevance,No,No,Select,Other Cities,03.Low,02.Medium,12,16,No,No,Unreachable
59898b2f-4632-43e7-94bf-f60daf36ddf6,660143,API,Olark Chat,No,No,0,5,460,5.0,Converted to Lead,Qatar,International Business,Other,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,,Not Sure,No,No,Other Leads,Other Metro Cities,01.High,03.Low,17,9,No,No,Modified
47ce196f-b88a-4729-a75a-f08cd808467e,660142,Landing Page Submission,Direct Traffic,No,No,0,5,653,5.0,Email Opened,Qatar,E-COMMERCE,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Potential Lead,Thane & Outskirts,01.High,01.High,15,15,No,No,Email Opened
48752c18-4bbd-452c-bf02-72cdd7825ec4,660141,Lead Import,Reference,No,No,0,4,1670,4.0,Unreachable,India,Rural and Agribusiness,Select,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,,01.High,01.High,16,16,No,No,Unreachable
eea7ca48-363c-4aae-aa35-64e1dd7e1a3e,660140,Landing Page Submission,Reference,No,No,0,3,949,3.0,SMS Sent,Saudi Arabia,Select,Other,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,,No,No,Select,,01.High,02.Medium,17,15,No,Yes,Modified
4dab4b2d-2e63-4186-bd1f-48cb7109c910,660139,API,Welingak Website,No,No,1,0,0,0.0,Converted to Lead,,Select,Other,Unemployed,Quality Education,No,No,No,No,No,No,No,No,Busy,,No,No,Select,Mumbai,02.Medium,01.High,12,16,No,No,Modified
66cb20cf-c181-4f83-a833-93d1edc3108c,660138,Landing Page Submission,Direct Traffic,No,No,1,17,202,17.0,Unsubscribed,Qatar,Operations Management,Multiple Sources,,Quality Education,No,No,No,No,No,No,No,No,Graduation in progress,High in Relevance,No,No,Select,,01.High,01.High,16,18,No,No,Unsubscribed
4f968d1b-7d44-494c-bd48-7422489ee8f8,660137,Lead Add Form,Email,No,No,0,4,572,4.0,Email Link Clicked,Singapore,Media and Advertising,Online Search,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Not Sure,No,No,Select,Other Cities of Maharashtra,01.High,01.High,18,15,No,Yes,Email Link Clicked
bbc75d73-f587-4f3f-b8d1-b32a8c7d46a7,660136,Landing Page Submission,Organic Search,No,No,0,11,1730,11.0,Olark Chat Conversation,Singapore,Supply Chain Management,Word Of Mouth,Businessman,Quality Education,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Not Sure,No,No,Select,Other Metro Cities,02.Medium,02.Medium,15,13,No,No,Page Visited on Website
6ce39969-33a6-4a30-ace9-496c5ec30ea2,660135,Lead Add Form,Welingak Website,No,No,0,15,1300,15.0,SMS Sent,UAE,Retail Management,Word Of Mouth,Student,Flexibility & Convenience,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Select,Mumbai,01.High,02.Medium,18,13,No,No,Modified
ac99ec14-9283-43ed-bfa8-0f7e47271673,660134,Quick Add Form,Facebook,No,No,0,12,1508,6.39,Page Visited on Website,Bahrain,Business Administration,Reference,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,switched off,Low in Relevance,No,No,Lateral Student,Other Cities of Maharashtra,02.Medium,02.Medium,16,13,No,Yes,Page Visited on Website
9eb5db0c-6130-4069-b4b0-4caaed90ffa2,660133,Quick Add Form,Welingak Website,No,No,0,7,1533,7.0,Olark Chat Conversation,India,Healthcare Management,Word Of Mouth,Working Professional,Flexibility & Convenience,No,No,No,No,No,No,No,No,Lost to EINS,Worst,No,No,Other Leads,Other Cities of Maharashtra,01.High,01.High,17,17,No,No,Modified
2e5d41d5-9261-4659-a8e8-8fdba414fbd9,660132,Landing Page Submission,Direct Traffic,No,Yes,1,0,0,0.0,Converted to Lead,Saudi Arabia,Healthcare Management,Reference,Unemployed,Quality Education,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Other Cities of Maharashtra,02.Medium,02.Medium,12,15,No,No,Unreachable
f1829c71-c1a7-412b-abc4-6615253dc0d9,660131,Lead Import,YouTube,No,No,1,11,488,8.03,Unsubscribed,Qatar,Media and Advertising,Student of SomeSchool,Unemployed,Quality Education,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Lateral Student,Mumbai,02.Medium,03.Low,15,11,No,No,Unsubscribed
86cbe32e-06e6-4b01-926d-383e5680f401,660130,Quick Add Form,Welingak Website,No,No,0,2,1590,2.32,Olark Chat Conversation,Saudi Arabia,International Business,Multiple Sources,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Low in Relevance,No,No,Select,Other Cities,02.Medium,02.Medium,14,13,No,No,Unreachable
58301df7-09b2-40fe-983a-c200a060db16,660129,Lead Import,Reference,No,No,0,7,340,5.51,Unreachable,United Kingdom,Select,Multiple Sources,Working Professional,Flexibility & Convenience,No,No,No,No,No,No,No,No,in touch with EINS,Worst,No,No,Select,Mumbai,02.Medium,01.High,13,17,No,No,Unreachable
c8ce36dd-1d13-4385-a4ea-95acf04cfcf8,660128,Landing Page Submission,Reference,No,No,1,5,1448,5.0,Had a Phone Conversation,United Kingdom,Select,Select,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Other Leads,Mumbai,02.Medium,,13,15,No,No,Modified
774b4e4f-c7b9-4ceb-b709-f5240fd781de,660127,API,Reference,No,No,0,12,817,12.0,Unsubscribed,Singapore,Healthcare Management,Word Of Mouth,Other,,No,No,No,No,No,No,No,No,switched off,,No,No,Other Leads,Other Cities of Maharashtra,02.Medium,03.Low,14,12,No,No,Unsubscribed
3ab381ed-ba5a-461a-af77-a4a0dcc9c177,660126,Lead Add Form,Email,No,No,0,7,498,7.0,Modified,Bahrain,E-COMMERCE,Select,,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,Worst,No,No,Select,Other Cities,01.High,02.Medium,17,13,No,No,Modified
013e03ee-3bfa-407f-9c3c-c9e748fa51bc,660125,Lead Import,Welingak Website,Yes,No,0,8,34,8.0,Unreachable,India,Rural and Agribusiness,Word Of Mouth,Working Professional,,No,No,No,No,No,No,No,No,,High in Relevance,No,No,,Thane & Outskirts,02.Medium,01.High,16,17,No,No,Unreachable
9e8a7fe1-f609-4945-9a0b-cf3ae175c0e9,660124,Lead Add Form,Google,No,No,1,0,0,0.0,Modified,Oman,Operations Management,Word Of Mouth,Other,Quality Education,No,No,No,No,No,No,No,No,Lost to EINS,Worst,No,No,Select,Mumbai,02.Medium,01.High,12,15,No,No,Modified
9f65a588-478c-4db4-b732-168ddb03ec63,660123,API,Facebook,Yes,No,0,14,1089,1.8,Olark Chat Conversation,Singapore,Supply Chain Management,Select,Unemployed,Quality Education,No,No,No,No,No,No,No,No,Graduation in progress,Might be,No,No,,Other Cities,02.Medium,03.Low,13,10,No,No,Olark Chat Conversation
d2c185f1-f927-4954-8955-9eda8a65a44d,660122,Lead Add Form,Email,No,No,0,2,1373,2.0,Converted to Lead,Singapore,International Business,Select,Working Professional,Quality Education,No,No,No,No,No,No,No,No,in touch with EINS,High in Relevance,No,No,Dual Specialization Student,Mumbai,01.High,02.Medium,18,16,No,No,Olark Chat Conversation
4215e6f1-1bc0-4da2-bfe4-cd6684a0c24a,660121,Lead Import,Welingak Website,No,No,0,9,1509,9.0,Modified,United States,Operations Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Other Leads,Other Metro Cities,01.High,01.High,15,17,No,No,Modified
f094ea2c-464c-40bb-ab97-0dc7ca3b3268,660120,Lead Import,YouTube,No,No,0,10,1631,10.0,SMS Sent,Oman,Healthcare Management,Select,,,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,,Select,02.Medium,01.High,15,16,No,No,Modified
b3e7fb4b-9d40-4bf1-bc4e-4a6b00bda186,660119,Quick Add Form,Facebook,No,No,1,14,1595,14.0,Email Link Clicked,Oman,IT Projects Management,Reference,,Quality Education,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Might be,No,No,Select,Select,02.Medium,02.Medium,13,16,No,No,Email Link Clicked
ef0d0d3d-f93e-4eac-9791-de9aaaefe0b8,660118,Quick Add Form,Reference,No,No,0,16,1768,16.0,Unsubscribed,Qatar,Supply Chain Management,Online Search,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,switched off,High in Relevance,No,No,,Other Metro Cities,01.High,03.Low,17,10,No,No,Unsubscribed
a447a779-ac92-423d-91a3-f02cbdec3a4e,660117,Quick Add Form,Welingak Website,No,No,0,17,329,17.0,Modified,United States,International Business,Word Of Mouth,,Quality Education,No,No,No,No,No,No,No,No,Already a student,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,02.Medium,15,16,No,No,Modified
93f863f0-996a-4290-9d3b-6f6d739be71d,660116,Landing Page Submission,Organic Search,No,No,0,5,1739,5.0,Olark Chat Conversation,India,"Banking, Investment And Insurance",Reference,Unemployed,Flexibility & Convenience,No,No,No,No,No,No,No,No,number not provided,Not Sure,No,No,Select,Select,03.Low,02.Medium,10,16,No,No,Modified
10d07c0b-ce93-4860-bcad-9b7a72dfb9a7,660115,Quick Add Form,Facebook,No,No,1,16,810,16.0,Form Submitted on Website,UAE,Rural and Agribusiness,Other,,Better Career Prospects,No,No,No,No,No,No,No,No,number not provided,High in Relevance,No,No,Other Leads,Thane & Outskirts,03.Low,01.High,12,16,No,No,Modified
06f3770f-3a95-4bb2-98d2-c705db3dfd0d,660114,Lead Add Form,Organic Search,No,No,1,8,1618,8.0,Olark Chat Conversation,Bahrain,Healthcare Management,Word Of Mouth,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Low in Relevance,No,No,Potential Lead,Other Cities,02.Medium,03.Low,14,9,No,No,Modified
bd6c559d-def0-49a9-bbd4-3e0f56a2aed5,660113,Quick Add Form,Facebook,No,Yes,0,16,397,1.89,View in browser link Clicked,,Services Excellence,Select,Businessman,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,High in Relevance,No,No,Dual Specialization Student,Other Metro Cities,02.Medium,02.Medium,14,16,No,No,Unreachable
deba331a-4371-48db-8dcb-d825bdf49ae2,660112,Landing Page Submission,Google,No,No,0,14,1375,14.0,Unsubscribed,United States,E-COMMERCE,Multiple Sources,,,No,No,No,No,No,No,No,No,switched off,,No,No,Dual Specialization Student,,01.High,02.Medium,15,12,No,No,Unsubscribed
ddd78fa2-4646-4a98-b41f-f54cc03e5172,660111,Lead Import,Google,No,No,0,4,993,4.0,Unsubscribed,Saudi Arabia,Business Administration,Reference,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Might be,No,No,,Other Cities of Maharashtra,,02.Medium,15,12,No,No,Unsubscribed
577c277f-0f6c-4ddb-8fe2-e40adec00bc1,660110,API,Welingak Website,Yes,No,0,10,1733,8.21,Unreachable,Saudi Arabia,Select,Online Search,,Better Career Prospects,No,No,No,No,No,No,No,No,,Might be,No,No,Dual Specialization Student,Mumbai,01.High,02.Medium,17,14,No,No,Unreachable
5f590da9-405d-47f8-a749-3fef367698af,660109,Lead Add Form,Google,Yes,No,1,5,1738,5.0,Email Opened,India,Services Excellence,Select,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,,Low in Relevance,No,No,Dual Specialization Student,Other Cities,02.Medium,02.Medium,12,15,No,No,Email Opened
66334ee5-b6c9-44c9-be39-6e32170fb6bc,660108,Landing Page Submission,Google,Yes,No,1,4,1596,4.0,Olark Chat Conversation,Kuwait,"Banking, Investment And Insurance",Multiple Sources,,Affordable Fees,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities,03.Low,02.Medium,13,13,No,No,Olark Chat Conversation
84f83257-04b1-42a2-a9c4-f714a811434e,660107,API,Direct Traffic,No,No,0,13,444,13.0,SMS Sent,,Finance Management,Select,Working Professional,Flexibility & Convenience,No,No,No,No,No,No,No,No,Busy,Low in Relevance,No,No,Select,Other Metro Cities,03.Low,01.High,9,15,No,Yes,Modified
3a6cd951-5856-487d-a02e-b264176f5b83,660106,Lead Import,Direct Traffic,No,No,1,8,155,8.0,SMS Sent,UAE,Select,Select,Working Professional,Flexibility & Convenience,No,No,No,No,No,No,No,No,Interested in other courses,High in Relevance,No,No,Lateral Student,Other Metro Cities,02.Medium,03.Low,16,9,No,No,Page Visited on Website
5fed70b1-0f7d-445b-af85-d7be0272bb24,660105,Quick Add Form,Facebook,No,No,0,8,1679,8.0,Had a Phone Conversation,Singapore,Finance Management,Other,,Affordable Fees,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Lateral Student,Other Cities of Maharashtra,01.High,01.High,15,15,No,No,Unreachable
970b9527-bcee-43b0-9828-63224a11928c,660104,Quick Add Form,Organic Search,No,No,0,16,1192,16.0,Form Submitted on Website,,Retail Management,Reference,Businessman,,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Lateral Student,Other Metro Cities,02.Medium,02.Medium,15,15,No,No,Modified
dbc33aba-ff7d-45d2-875b-6f72a988618b,660103,Landing Page Submission,Organic Search,No,No,0,13,361,4.88,Olark Chat Conversation,India,Healthcare Management,Select,Student,Quality Education,No,No,No,No,No,No,No,No,,,No,No,Lateral Student,Other Cities,02.Medium,,15,13,No,No,Unreachable
78d9c470-f81b-464f-971e-b4ff528d709d,660102,Quick Add Form,Facebook,No,No,0,9,1361,9.0,View in browser link Clicked,Oman,Operations Management,Reference,Businessman,Quality Education,No,No,No,No,No,No,No,No,Lost to EINS,Low in Relevance,No,No,Select,Other Cities of Maharashtra,01.High,03.Low,18,13,No,No,Page Visited on Website
30f2f9eb-72a6-4f84-87a6-73ec510dbb66,660101,Lead Import,Welingak Website,No,No,0,14,676,14.0,Form Submitted on Website,,IT Projects Management,Reference,,Affordable Fees,No,No,No,No,No,No,No,No,Ringing,,No,No,Other Leads,Other Cities of Maharashtra,02.Medium,02.Medium,16,16,No,No,Modified
c0d76cd1-a451-4e40-b1d8-dd507fe5cebe,660100,Quick Add Form,Facebook,No,Yes,0,2,635,2.0,View in browser link Clicked,Qatar,Supply Chain Management,Other,Other,Quality Education,No,No,No,No,No,No,No,No,Will revert after reading the email,Worst,No,No,,Thane & Outskirts,02.Medium,02.Medium,16,12,No,Yes,Email Opened
1a781eed-b204-4617-bfa6-4b2e2c037f4b,660099,API,Welingak Website,No,No,0,14,1363,14.0,Had a Phone Conversation,Saudi Arabia,Select,Other,Unemployed,Quality Education,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,,Other Metro Cities,02.Medium,01.High,14,17,No,No,Email Opened
8464dbce-0d54-4b77-ad38-b2f84a59e1a9,660098,Quick Add Form,Reference,Yes,No,1,14,205,14.0,Form Submitted on Website,Oman,Retail Management,Student of SomeSchool,,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Low in Relevance,No,No,Select,Other Cities of Maharashtra,,01.High,12,18,No,Yes,Olark Chat Conversation
3535c53d-96ea-41de-a98a-a9ef559a826b,660097,Landing Page Submission,Organic Search,Yes,No,0,6,1129,6.0,Converted to Lead,Kuwait,Select,Other,,,No,No,No,No,No,No,No,No,,Might be,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,12,16,No,Yes,Modified
2975bcda-d119-4f54-978c-be25cf027cf0,660096,API,Google,No,No,1,10,1567,2.26,Email Bounced,Kuwait,"Banking, Investment And Insurance",Other,Student,Affordable Fees,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Lateral Student,Other Cities of Maharashtra,02.Medium,02.Medium,13,14,No,No,Unreachable
73fd0bfd-b42c-4b9e-8f60-27744103d701,660095,Quick Add Form,Google,No,No,1,3,1783,3.0,Modified,Kuwait,Rural and Agribusiness,Select,Unemployed,Quality Education,No,No,No,No,No,No,No,No,switched off,Might be,No,No,Dual Specialization Student,Mumbai,01.High,02.Medium,15,16,No,No,Modified
ec547756-7206-4fe0-af51-7f54e9e55a9e,660094,Quick Add Form,Referral Sites,No,No,0,11,954,11.0,View in browser link Clicked,United Kingdom,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Dual Specialization Student,Other Metro Cities,02.Medium,02.Medium,16,14,No,No,Page Visited on Website
a2cf1b65-e188-46ca-bc27-eac5749e73ae,660093,Lead Add Form,Referral Sites,No,No,0,12,998,12.0,Modified,Bahrain,Operations Management,Word Of Mouth,,Affordable Fees,No,No,No,No,No,No,No,No,Already a student,Might be,No,No,Dual Specialization Student,Other Cities,02.Medium,03.Low,14,12,No,No,Modified
e062fdc9-bf1d-4d60-80a4-579d9b01d92d,660092,API,Google,No,No,0,3,1541,3.0,Page Visited on Website,Bahrain,Operations Management,Select,Other,,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Select,,,03.Low,17,10,No,Yes,Page Visited on Website
3fc7d4fe-2d89-476d-8951-a508091c4409,660091,Quick Add Form,Facebook,No,No,0,5,944,2.2,Email Bounced,India,International Business,Other,Businessman,Quality Education,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Lateral Student,Other Cities,02.Medium,02.Medium,12,14,No,No,Modified
321c060f-e0c2-4ee5-9d70-59e878a9a8cf,660090,API,Direct Traffic,No,No,1,7,125,7.0,Olark Chat Conversation,Kuwait,E-COMMERCE,Reference,Businessman,Quality Education,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Thane & Outskirts,02.Medium,01.High,12,17,No,Yes,Olark Chat Conversation
1cb65021-06bd-4ecf-9deb-93d14dc2c234,660089,API,Email,No,Yes,0,2,914,2.0,Form Submitted on Website,Bahrain,Select,Reference,,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Lateral Student,Select,02.Medium,02.Medium,14,15,No,No,Unreachable
aae5d5ff-7763-49f4-83d0-1f3ead4ca387,660088,Landing Page Submission,Referral Sites,No,Yes,0,8,226,8.0,Email Bounced,Kuwait,Select,Email,,Quality Education,No,No,No,No,No,No,No,No,Graduation in progress,Low in Relevance,No,No,Dual Specialization Student,,02.Medium,02.Medium,14,12,No,No,Unreachable
58c2e5fe-1bc2-4c1b-95d7-f28e0881efe4,660087,API,Direct Traffic,Yes,No,1,11,1653,11.0,View in browser link Clicked,Saudi Arabia,Operations Management,Online Search,Other,,No,No,No,No,No,No,No,No,Graduation in progress,Might be,No,No,Lateral Student,,02.Medium,02.Medium,13,12,No,No,Email Opened
